"date..UTC.0.","Al_Flags","Al_Concentration..ng.m3.","Al_Concentration.Uncertainty..ng.m3.","Si_Flags","Si_Concentration..ng.m3.","Si_Concentration.Uncertainty..ng.m3.","P_Flags","P_Concentration..ng.m3.","P_Concentration.Uncertainty..ng.m3.","S_Flags","S_Concentration..ng.m3.","S_Concentration.Uncertainty..ng.m3.","Cl_Flags","Cl_Concentration..ng.m3.","Cl_Concentration.Uncertainty..ng.m3.","K_Flags","K_Concentration..ng.m3.","K_Concentration.Uncertainty..ng.m3.","Ca_Flags","Ca_Concentration..ng.m3.","Ca_Concentration.Uncertainty..ng.m3.","Ti_Flags","Ti_Concentration..ng.m3.","Ti_Concentration.Uncertainty..ng.m3.","V_Flags","V_Concentration..ng.m3.","V_Concentration.Uncertainty..ng.m3.","Cr_Flags","Cr_Concentration..ng.m3.","Cr_Concentration.Uncertainty..ng.m3.","Mn_Flags","Mn_Concentration..ng.m3.","Mn_Concentration.Uncertainty..ng.m3.","Fe_Flags","Fe_Concentration..ng.m3.","Fe_Concentration.Uncertainty..ng.m3.","Co_Flags","Co_Concentration..ng.m3.","Co_Concentration.Uncertainty..ng.m3.","Ni_Flags","Ni_Concentration..ng.m3.","Ni_Concentration.Uncertainty..ng.m3.","Cu_Flags","Cu_Concentration..ng.m3.","Cu_Concentration.Uncertainty..ng.m3.","Zn_Flags","Zn_Concentration..ng.m3.","Zn_Concentration.Uncertainty..ng.m3.","Ga_Flags","Ga_Concentration..ng.m3.","Ga_Concentration.Uncertainty..ng.m3.","Ge_Flags","Ge_Concentration..ng.m3.","Ge_Concentration.Uncertainty..ng.m3.","As_Flags","As_Concentration..ng.m3.","As_Concentration.Uncertainty..ng.m3.","Se_Flags","Se_Concentration..ng.m3.","Se_Concentration.Uncertainty..ng.m3.","Br_Flags","Br_Concentration..ng.m3.","Br_Concentration.Uncertainty..ng.m3.","Sr_Flags","Sr_Concentration..ng.m3.","Sr_Concentration.Uncertainty..ng.m3.","Y_Flags","Y_Concentration..ng.m3.","Y_Concentration.Uncertainty..ng.m3.","Zr_Flags","Zr_Concentration..ng.m3.","Zr_Concentration.Uncertainty..ng.m3.","Mo_Flags","Mo_Concentration..ng.m3.","Mo_Concentration.Uncertainty..ng.m3.","Pd_Flags","Pd_Concentration..ng.m3.","Pd_Concentration.Uncertainty..ng.m3.","Ag_Flags","Ag_Concentration..ng.m3.","Ag_Concentration.Uncertainty..ng.m3.","Cd_Flags","Cd_Concentration..ng.m3.","Cd_Concentration.Uncertainty..ng.m3.","In_Flags","In_Concentration..ng.m3.","In_Concentration.Uncertainty..ng.m3.","Sn_Flags","Sn_Concentration..ng.m3.","Sn_Concentration.Uncertainty..ng.m3.","Sb_Flags","Sb_Concentration..ng.m3.","Sb_Concentration.Uncertainty..ng.m3.","Te_Flags","Te_Concentration..ng.m3.","Te_Concentration.Uncertainty..ng.m3.","Ba_Flags","Ba_Concentration..ng.m3.","Ba_Concentration.Uncertainty..ng.m3.","La_Flags","La_Concentration..ng.m3.","La_Concentration.Uncertainty..ng.m3.","Ce_Flags","Ce_Concentration..ng.m3.","Ce_Concentration.Uncertainty..ng.m3.","Pt_Flags","Pt_Concentration..ng.m3.","Pt_Concentration.Uncertainty..ng.m3.","Hg_Flags","Hg_Concentration..ng.m3.","Hg_Concentration.Uncertainty..ng.m3.","Tl_Flags","Tl_Concentration..ng.m3.","Tl_Concentration.Uncertainty..ng.m3.","Pb_Flags","Pb_Concentration..ng.m3.","Pb_Concentration.Uncertainty..ng.m3.","Bi_Flags","Bi_Concentration..ng.m3.","Bi_Concentration.Uncertainty..ng.m3.","PM.size.fraction"
"2021-08-05 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-05 17:00:00","E: Uncertainty",527.8605,582.9084,NA,0,0,NA,0,0,NA,185.0067,17.067,NA,0,0,NA,19.7,3.2702,NA,6.3614,2.2229,"E: Uncertainty",0.2256,0.9645,"E: Uncertainty",0.5191,0.7384,NA,0,0,NA,0,0,NA,32.0678,1.8196,"E: Uncertainty",0.0487,0.5923,"E: Uncertainty",0.2608,0.4759,NA,1.0322,0.477,NA,3.1879,0.5033,NA,0,0,NA,0,0,NA,0.7769,0.3662,NA,0,0,"E: Uncertainty",0.4751,0.5553,"E: Uncertainty",0.0177,1.4735,NA,0,0,NA,0,0,NA,0,0,NA,10.0043,8.8457,NA,0.0598,0.0019,"E: Uncertainty",3.0368,13.2055,NA,0,0,"E: Uncertainty",3.4523,24.8765,"E: Uncertainty",9.6329,30.892,"E: Uncertainty",25.3495,42.8315,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3.2048,0.7927,NA,0,0,"PM2.5"
"2021-08-05 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-05 19:00:00","E: Uncertainty",561.2978,584.4273,NA,0,0,"E: Uncertainty",9.3417,27.2917,NA,58.5101,13.7178,NA,0,0,NA,21.7267,3.2872,NA,10.3555,2.3106,NA,0,0,NA,0,0,NA,9e-04,0,NA,0,0,NA,12.6262,1.214,NA,0,0,NA,0,0,NA,0.6769,0.454,NA,0.9228,0.4228,NA,0,0,NA,0,0,NA,0.6775,0.3714,"E: Uncertainty",0.0109,0.3951,"E: Uncertainty",0.1309,0.5633,"E: Uncertainty",0.7161,1.4974,NA,0,0,NA,0,0,NA,0,0,NA,12.6351,8.9311,"E: Uncertainty",0.2571,11.8963,NA,0,0,NA,0,0,"E: Uncertainty",4.4492,26.0339,NA,0,0,NA,0,0,"E: Uncertainty",0.1561,2.6473,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-05 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-05 21:00:00",NA,731.3426,580.2253,NA,0,0,"E: Uncertainty",3.7832,27.1347,NA,181.282,17.222,NA,0,0,NA,23.6804,3.4209,NA,6.7492,2.2528,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,17.3913,1.3623,NA,0,0,NA,0,0,NA,0.7719,0.4722,NA,2.333,0.4741,NA,0,0,NA,0,0,"E: Uncertainty",0.209,0.3491,"E: Uncertainty",0.0225,0.3961,NA,0.8648,0.5698,"E: Uncertainty",0.6029,1.4984,NA,0,0,NA,0,0,NA,0,0,NA,10.6944,8.9388,"E: Uncertainty",4.2806,11.633,NA,0,0,NA,0,0,"E: Uncertainty",3.2108,25.5304,NA,0,0,"E: Uncertainty",3.252,43.4314,"E: Uncertainty",0.3101,2.618,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-05 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-05 23:00:00",NA,1071.9195,872.2996,NA,0,0,NA,0,0,NA,335.5845,29.6788,NA,34.3826,12.3019,NA,28.0305,5.1777,NA,9.0212,3.4097,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,9.9965,1.5951,NA,0,0,NA,0,0,"E: Uncertainty",0.5545,0.6833,NA,3.4558,0.7301,NA,0,0,NA,0,0,"E: Uncertainty",0.336,0.5139,NA,0,0,NA,1.1996,0.8431,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",7.7793,13.0191,"E: Uncertainty",5.2253,17.5639,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.9068,47.0567,"E: Uncertainty",25.4614,64.6801,"E: Uncertainty",0.081,3.9134,NA,0.0234,7e-04,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 01:00:00",NA,594.1326,593.7594,NA,0,0,NA,0,0,NA,390.2083,23.6935,NA,286.9081,15.51,NA,40.2282,3.9868,NA,17.204,2.5441,NA,0,0,NA,0.0117,4e-04,NA,0,0,NA,0,0,NA,6.8176,1.0151,NA,0,0,NA,0,0,NA,0.8293,0.4736,NA,5.3881,0.578,NA,0,0,NA,0,0,NA,0.4074,0.3529,"E: Uncertainty",0.1075,0.4047,NA,0.9451,0.581,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",6.8031,8.8465,"E: Uncertainty",8.5981,11.7703,NA,0,0,NA,0,0,"E: Uncertainty",3.6795,25.9458,NA,0,0,"E: Uncertainty",22.1584,43.5134,NA,0,0,"E: Uncertainty",0.1975,2.2728,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 03:00:00",NA,818.137,596.7833,NA,0,0,NA,0,0,NA,300.2939,20.7762,NA,140.5788,11.1574,NA,36.943,3.8381,NA,9.1477,2.345,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,3.2287,0.9151,NA,0,0,NA,0,0,NA,0,0,NA,1.442,0.4531,NA,0,0,NA,0,0,"E: Uncertainty",0.1,0.3494,NA,0,0,NA,0.6719,0.5692,"E: Uncertainty",0.0321,1.5102,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.3563,8.8924,"E: Uncertainty",0.5834,11.6028,"E: Uncertainty",0.47,13.6448,NA,0,0,"E: Uncertainty",0.9791,25.707,"E: Uncertainty",0.7523,31.7944,"E: Uncertainty",4.3959,43.7787,NA,0.0248,8e-04,"E: Uncertainty",0.1223,2.2667,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 05:00:00","E: Uncertainty",439.4831,589.9411,NA,0,0,NA,0,0,NA,278.4297,20.2086,NA,39.2662,8.5399,NA,15.3613,3.2722,NA,19.1854,2.5669,NA,0,0,NA,0,0,"E: Uncertainty",0.0912,0.5658,"E: Uncertainty",0.0103,0.6976,NA,17.3162,1.3539,NA,0,0,NA,0,0,"E: Uncertainty",0.2844,0.4629,NA,5.3984,0.5791,NA,0,0,NA,0,0,"E: Uncertainty",0.1995,0.3615,NA,0,0,"E: Uncertainty",0.3238,0.5626,"E: Uncertainty",0.5178,1.5042,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",2.8024,8.7458,NA,0,0,"E: Uncertainty",2.946,13.5564,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.0381,2.6492,NA,0,0,"E: Uncertainty",0.3602,1.9655,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 06:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 07:00:00","E: Uncertainty",516.059,576.809,NA,0,0,NA,0.3752,0.0119,NA,300.242,20.6336,NA,75.4085,9.3585,NA,26.8626,3.5604,NA,26.8454,2.7533,"E: Uncertainty",0.5195,0.9766,NA,0,0,NA,0,0,"E: Uncertainty",0.0203,0.6969,NA,65.0286,2.864,NA,0,0,NA,0,0,NA,3.4674,0.5478,NA,4.5635,0.5474,NA,0,0,NA,0,0,NA,0.454,0.3525,NA,0,0,"E: Uncertainty",0.3273,0.5548,"E: Uncertainty",0.4327,1.4615,NA,0,0,"E: Uncertainty",0.0888,2.165,NA,0,0,NA,9.1998,8.7103,NA,0,0,"E: Uncertainty",2.5355,13.5138,NA,0,0,"E: Uncertainty",1.2847,25.1386,"E: Uncertainty",6.5507,30.9838,"E: Uncertainty",6.7425,42.3441,"E: Uncertainty",0.2822,2.6599,NA,0,0,"E: Uncertainty",0.1832,1.9324,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 09:00:00",NA,645.9099,598.295,NA,0,0,NA,0,0,NA,137.1831,16.0667,NA,64.0096,9.0255,NA,13.8598,3.212,NA,17.1397,2.5429,"E: Uncertainty",0.8114,1.0171,"E: Uncertainty",0.0363,0.725,NA,0,0,NA,0,0,NA,28.1269,1.7028,NA,0,0,NA,0,0,NA,1.6285,0.5192,NA,1.4053,0.4608,NA,0,0,NA,0,0,"E: Uncertainty",0.2653,0.3622,NA,0,0,"E: Uncertainty",0.3593,0.575,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.2194,13.6739,NA,0,0,NA,0,0,"E: Uncertainty",2.3121,32.1636,"E: Uncertainty",10.8753,43.8993,"E: Uncertainty",0.1281,2.7305,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 11:00:00","E: Uncertainty",208.8604,583.3795,NA,0,0,NA,0,0,NA,232.5809,18.9052,NA,439.681,19.9344,NA,19.0912,3.4761,NA,42.3163,3.191,"E: Uncertainty",0.7415,0.9823,"E: Uncertainty",0.0901,0.7199,"E: Uncertainty",0.0552,0.5405,NA,0,0,NA,30.4681,1.7686,NA,0,0,"E: Uncertainty",0.0783,0.4721,NA,1.5193,0.4934,NA,2.5124,0.4777,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.1107,0.5604,"E: Uncertainty",1.0748,1.4654,NA,0,0,NA,0,0,NA,0,0,NA,9.9667,8.7334,NA,0,0,"E: Uncertainty",3.3552,13.1846,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",16.8601,42.2754,"E: Uncertainty",0.0451,2.6415,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 13:00:00","E: Uncertainty",555.6502,592.7029,NA,0,0,NA,0,0,NA,264.8555,20.3652,NA,483.8573,21.4557,NA,26.1296,3.7269,NA,60.5603,3.7451,"E: Uncertainty",0.1032,0.9986,"E: Uncertainty",0.0476,0.7314,NA,0,0,NA,0,0,NA,34.7649,1.9185,NA,0,0,NA,0,0,NA,2.1435,0.517,NA,4.0796,0.5375,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.0522,0.5779,"E: Uncertainty",0.9637,1.5165,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.2003,8.7255,"E: Uncertainty",2.8229,11.7354,NA,0,0,NA,0,0,"E: Uncertainty",5.584,25.8623,"E: Uncertainty",3.6865,31.6085,"E: Uncertainty",16.9342,43.8887,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 15:00:00",NA,680.5159,589.3253,NA,0,0,NA,0,0,NA,352.1165,22.7756,NA,599.6294,24.9465,NA,26.019,3.7694,NA,52.3376,3.5319,"E: Uncertainty",0.5129,0.9969,"E: Uncertainty",0.1275,0.7389,NA,0,0,NA,0,0,NA,42.9187,2.1709,NA,0,0,NA,0,0,NA,3.0166,0.5408,NA,2.32,0.4775,NA,0,0,NA,0,0,"E: Uncertainty",0.1672,0.33,NA,0,0,NA,0.8234,0.5737,"E: Uncertainty",0.9246,1.5127,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",5.2393,8.9448,"E: Uncertainty",8.0384,11.9115,"E: Uncertainty",1.1024,13.5318,NA,0,0,"E: Uncertainty",3.3539,25.9949,NA,0,0,"E: Uncertainty",20.869,43.3422,"E: Uncertainty",1.4817,2.7356,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.192,0.6872,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 17:00:00","E: Uncertainty",149.2452,580.9254,NA,0,0,NA,0,0,NA,240.8356,19.6741,NA,540.1584,23.1427,NA,23.0379,3.6713,NA,35.0054,3.0371,"E: Uncertainty",0.6914,1.0007,NA,0,0,NA,0.006,2e-04,NA,0,0,NA,34.0148,1.8911,NA,0,0,NA,0.0027,1e-04,NA,1.5377,0.5074,NA,1.4069,0.4469,NA,0,0,NA,0,0,NA,0.3964,0.3585,NA,0,0,NA,2.9566,0.6145,"E: Uncertainty",0.0127,1.4954,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",4.2976,8.7836,NA,0,0,"E: Uncertainty",5.1946,13.4525,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
"2021-08-06 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-06 19:00:00","E: Uncertainty",412.4012,591.0204,NA,0,0,NA,0,0,NA,391.1468,23.7468,NA,694.6447,27.7745,NA,26.7838,3.6429,NA,33.096,2.9488,"E: Uncertainty",0.3632,0.9768,NA,0,0,NA,0,0,NA,0,0,NA,28.3821,1.7083,NA,0,0,NA,0,0,NA,0.9371,0.4908,NA,2.4041,0.4846,NA,0,0,NA,0,0,NA,0.4329,0.3609,NA,0,0,"E: Uncertainty",0.3062,0.5612,"E: Uncertainty",0.6504,1.498,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",5.6051,9.0938,"E: Uncertainty",3.9486,11.933,"E: Uncertainty",1.0887,13.6689,NA,0,0,"E: Uncertainty",0.9756,25.5353,NA,0,0,"E: Uncertainty",4.0844,43.3532,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"PM2.5"
